Año,Mes,CCAA,Producto,CONSUMO X CAPITA,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg ó litros,VALOR (Miles Euros),VOLUMEN (Miles kg ó litros)
2018,Enero,Murcia,POMELO,0.03,0.05,2.83,1.68,77.12,45.94
2018,Enero,Murcia,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2018,Enero,Murcia,MANGO,,,0.00,,0.00,0.00
2018,Enero,Murcia,FRUTAS IV GAMA,0.17,0.34,31.07,1.97,489.85,249.19
2018,Enero,Andalucia,TOTAL PATATAS,2.58,1.99,82.96,0.77,17255.05,22409.72
2018,Enero,Andalucia,PATATAS FRESCAS,1.80,1.20,71.12,0.66,10399.72,15651.83
2018,Enero,Andalucia,PATATAS CONGELADAS,0.11,0.13,16.79,1.19,1142.88,956.43
2018,Enero,Andalucia,PATATAS PROCESADAS,0.13,0.66,51.61,4.92,5712.45,1160.29
2018,Enero,Andalucia,PATATAS FRITAS,,,0.00,,0.00,0.00
2018,Enero,Andalucia,T.HORTALIZAS FRESCAS,4.17,7.02,96.72,1.68,61004.46,36232.06
2018,Enero,Andalucia,TOMATES,0.86,1.27,79.01,1.47,11031.97,7480.28
2018,Enero,Andalucia,CEBOLLAS,0.54,0.50,72.88,0.92,4361.80,4717.41
2018,Enero,Andalucia,AJOS,0.06,0.25,40.69,3.98,2140.82,538.35
2018,Enero,Andalucia,COLES,0.12,0.12,17.48,0.98,1045.78,1066.82
2018,Enero,Andalucia,PEPINOS,0.08,0.12,25.45,1.56,1071.88,684.99
2018,Enero,Andalucia,JUDIAS VERDES,0.11,0.24,32.31,2.19,2086.55,954.39
2018,Enero,Andalucia,PIMIENTOS,0.31,0.56,63.87,1.80,4886.53,2714.09
2018,Enero,Andalucia,CHAMPIÑONES+O.SETAS,0.10,0.39,39.60,3.75,3405.52,908.60
2018,Enero,Andalucia,LECHUGA/ESC./ENDIVIA,0.22,0.65,57.76,2.90,5624.43,1939.78
2018,Enero,Andalucia,ESPARRAGOS,0.03,0.07,7.35,2.33,645.45,276.53
2018,Enero,Andalucia,VERDURAS DE HOJA,0.09,0.21,26.36,2.48,1862.74,751.10
2018,Enero,Andalucia,BERENJENAS,0.10,0.17,30.99,1.62,1462.52,902.51
2018,Enero,Andalucia,ZANAHORIAS,0.26,0.20,52.51,0.78,1742.42,2245.92
2018,Enero,Andalucia,CALABACINES,0.31,0.42,49.57,1.36,3666.49,2693.93
2018,Enero,Andalucia,OTR.HORTALIZAS/VERD.,0.96,1.84,83.00,1.91,15969.56,8357.34
2018,Enero,Andalucia,BROCOLI,0.11,0.16,29.01,1.40,1358.96,972.91
2018,Enero,Andalucia,ALCACHOFAS,0.12,0.21,22.93,1.73,1844.68,1064.79
2018,Enero,Andalucia,APIO,,,0.00,,0.00,0.00
2018,Enero,Andalucia,COLIFLOR,,,0.00,,0.00,0.00
2018,Enero,Andalucia,VERD./HORT. IV GAMA,0.53,1.25,64.84,2.37,10886.52,4587.51
2018,Enero,Andalucia,PUERRO,,,0.00,,0.00,0.00
2018,Enero,Andalucia,T.FRUTAS FRESCAS,5.82,8.23,93.98,1.42,71540.47,50553.34
2018,Enero,Andalucia,NARANJAS,1.74,1.55,56.44,0.89,13498.91,15136.02
2018,Enero,Andalucia,MANDARINAS,0.79,1.00,56.79,1.26,8673.74,6895.18
2018,Enero,Andalucia,LIMONES,0.17,0.25,31.34,1.47,2132.60,1453.24
2018,Enero,Andalucia,PLATANOS,1.00,1.37,80.05,1.37,11936.72,8689.49
2018,Enero,Andalucia,MANZANAS,0.71,1.01,64.20,1.42,8783.54,6206.00
2018,Enero,Andalucia,PERAS,0.35,0.50,46.84,1.43,4347.96,3042.80
2018,Enero,Andalucia,MELOCOTONES,0.00,0.00,0.16,3.14,10.42,3.32
2018,Enero,Andalucia,NECTARINAS,0.02,0.03,2.91,1.24,222.49,178.83
2018,Enero,Andalucia,ALBARICOQUES,0.00,0.00,0.64,1.90,25.93,13.68
2018,Enero,Andalucia,FRESAS/FRESON,0.17,0.58,34.12,3.54,5070.94,1433.76
2018,Enero,Andalucia,MELON,0.10,0.16,8.72,1.64,1382.51,842.63
2018,Enero,Andalucia,SANDIA,0.00,0.00,0.48,1.96,35.67,18.20
2018,Enero,Andalucia,CIRUELAS,0.00,0.01,1.65,1.97,61.65,31.25
2018,Enero,Andalucia,CEREZAS,0.00,0.00,0.56,4.72,30.47,6.45
2018,Enero,Andalucia,UVAS,0.06,0.19,15.71,2.91,1613.94,553.84
2018,Enero,Andalucia,KIWI,0.19,0.50,33.67,2.66,4361.75,1638.40
2018,Enero,Andalucia,AGUACATE,0.09,0.26,22.28,2.98,2256.85,756.15
2018,Enero,Andalucia,PIÑA,0.17,0.22,19.28,1.30,1881.99,1451.33
2018,Enero,Andalucia,OTRAS FRUTAS FRESCAS,0.25,0.60,36.82,2.37,5212.41,2202.76
2018,Enero,Andalucia,POMELO,0.01,0.02,1.99,1.55,177.06,113.94
2018,Enero,Andalucia,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2018,Enero,Andalucia,MANGO,,,0.00,,0.00,0.00
2018,Enero,Andalucia,FRUTAS IV GAMA,0.31,0.51,27.57,1.63,4436.52,2716.43
2018,Enero,Madrid,TOTAL PATATAS,2.25,1.73,80.32,0.77,10750.59,13979.29
2018,Enero,Madrid,PATATAS FRESCAS,1.57,1.07,70.85,0.68,6670.92,9777.28
2018,Enero,Madrid,PATATAS CONGELADAS,0.09,0.11,11.79,1.18,674.64,571.01
2018,Enero,Madrid,PATATAS PROCESADAS,0.12,0.55,45.98,4.69,3405.03,726.20
2018,Enero,Madrid,PATATAS FRITAS,,,0.00,,0.00,0.00
2018,Enero,Madrid,T.HORTALIZAS FRESCAS,4.70,8.46,97.12,1.80,52669.04,29255.82
2018,Enero,Madrid,TOMATES,0.97,1.63,81.76,1.69,10133.06,6008.99
2018,Enero,Madrid,CEBOLLAS,0.54,0.52,72.37,0.96,3231.32,3376.22
2018,Enero,Madrid,AJOS,0.05,0.23,34.80,4.35,1461.85,335.86
2018,Enero,Madrid,COLES,0.19,0.22,29.32,1.15,1351.53,1172.28
2018,Enero,Madrid,PEPINOS,0.10,0.15,24.05,1.47,915.86,622.67
2018,Enero,Madrid,JUDIAS VERDES,0.18,0.48,37.06,2.64,3005.20,1137.17
2018,Enero,Madrid,PIMIENTOS,0.37,0.70,65.52,1.89,4353.59,2305.24
2018,Enero,Madrid,CHAMPIÑONES+O.SETAS,0.14,0.50,41.06,3.59,3121.12,869.95
2018,Enero,Madrid,LECHUGA/ESC./ENDIVIA,0.20,0.62,52.40,3.05,3851.03,1262.55
2018,Enero,Madrid,ESPARRAGOS,0.03,0.13,11.03,4.86,825.01,169.70
2018,Enero,Madrid,VERDURAS DE HOJA,0.11,0.30,30.62,2.62,1873.58,713.77
2018,Enero,Madrid,BERENJENAS,0.10,0.17,28.54,1.73,1040.67,600.85
2018,Enero,Madrid,ZANAHORIAS,0.32,0.26,61.24,0.80,1611.23,2010.40
2018,Enero,Madrid,CALABACINES,0.41,0.55,60.60,1.37,3450.99,2520.99
2018,Enero,Madrid,OTR.HORTALIZAS/VERD.,0.99,2.00,83.45,2.02,12443.00,6149.17
2018,Enero,Madrid,BROCOLI,0.13,0.19,28.78,1.49,1172.03,787.85
2018,Enero,Madrid,ALCACHOFAS,0.14,0.28,20.59,2.02,1731.86,857.40
2018,Enero,Madrid,APIO,,,0.00,,0.00,0.00
2018,Enero,Madrid,COLIFLOR,,,0.00,,0.00,0.00
2018,Enero,Madrid,VERD./HORT. IV GAMA,0.55,1.52,68.44,2.77,9440.70,3407.80
2018,Enero,Madrid,PUERRO,,,0.00,,0.00,0.00
2018,Enero,Madrid,T.FRUTAS FRESCAS,7.97,11.54,95.61,1.45,71810.57,49632.15
2018,Enero,Madrid,NARANJAS,2.48,2.20,66.78,0.89,13690.72,15436.41
2018,Enero,Madrid,MANDARINAS,1.24,1.74,69.27,1.40,10854.19,7747.99
2018,Enero,Madrid,LIMONES,0.23,0.35,40.32,1.55,2202.98,1420.52
2018,Enero,Madrid,PLATANOS,1.13,1.68,79.40,1.48,10441.91,7057.74
2018,Enero,Madrid,MANZANAS,0.92,1.34,65.79,1.45,8315.78,5750.77
2018,Enero,Madrid,PERAS,0.52,0.75,50.94,1.44,4651.67,3223.72
2018,Enero,Madrid,MELOCOTONES,0.01,0.01,0.75,2.15,70.86,32.88
2018,Enero,Madrid,NECTARINAS,0.03,0.04,5.27,1.52,242.00,159.35
2018,Enero,Madrid,ALBARICOQUES,0.01,0.01,2.10,1.80,79.14,44.05
2018,Enero,Madrid,FRESAS/FRESON,0.16,0.54,29.08,3.31,3385.14,1022.01
2018,Enero,Madrid,MELON,0.13,0.22,11.33,1.63,1363.37,834.62
2018,Enero,Madrid,SANDIA,0.00,0.00,0.44,1.78,15.66,8.82
2018,Enero,Madrid,CIRUELAS,0.01,0.01,2.53,1.85,84.99,45.98
2018,Enero,Madrid,CEREZAS,0.01,0.03,1.75,4.20,207.11,49.28
2018,Enero,Madrid,UVAS,0.10,0.29,19.46,2.95,1824.86,617.64
2018,Enero,Madrid,KIWI,0.29,0.75,38.51,2.56,4647.62,1812.24
2018,Enero,Madrid,AGUACATE,0.10,0.36,26.46,3.53,2214.87,627.43
2018,Enero,Madrid,PIÑA,0.21,0.31,24.64,1.46,1906.70,1305.99
2018,Enero,Madrid,OTRAS FRUTAS FRESCAS,0.39,0.90,43.01,2.30,5610.98,2434.73
2018,Enero,Madrid,POMELO,0.02,0.04,3.69,1.76,269.65,153.11
2018,Enero,Madrid,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2018,Enero,Madrid,MANGO,,,0.00,,0.00,0.00
2018,Enero,Madrid,FRUTAS IV GAMA,0.27,0.46,31.57,1.73,2880.00,1662.33
2018,Enero,Castilla La Mancha,TOTAL PATATAS,2.19,1.64,75.59,0.75,3445.59,4597.40
2018,Enero,Castilla La Mancha,PATATAS FRESCAS,1.53,0.96,64.53,0.63,2018.60,3210.36
2018,Enero,Castilla La Mancha,PATATAS CONGELADAS,0.15,0.16,17.23,1.10,345.05,313.00
2018,Enero,Castilla La Mancha,PATATAS PROCESADAS,0.10,0.52,50.65,5.04,1081.95,214.81
2018,Enero,Castilla La Mancha,PATATAS FRITAS,,,0.00,,0.00,0.00
2018,Enero,Castilla La Mancha,T.HORTALIZAS FRESCAS,3.71,6.49,96.82,1.75,13613.38,7783.55
2018,Enero,Castilla La Mancha,TOMATES,0.92,1.44,76.16,1.57,3019.56,1925.50
2018,Enero,Castilla La Mancha,CEBOLLAS,0.41,0.41,61.93,0.99,852.49,860.68
2018,Enero,Castilla La Mancha,AJOS,0.05,0.18,30.86,3.80,376.27,99.13
2018,Enero,Castilla La Mancha,COLES,0.09,0.08,14.08,0.96,173.26,181.18
2018,Enero,Castilla La Mancha,PEPINOS,0.12,0.18,32.63,1.45,376.51,260.42
2018,Enero,Castilla La Mancha,JUDIAS VERDES,0.10,0.30,30.71,2.98,623.97,209.30
2018,Enero,Castilla La Mancha,PIMIENTOS,0.30,0.54,56.71,1.78,1131.28,634.80
2018,Enero,Castilla La Mancha,CHAMPIÑONES+O.SETAS,0.13,0.53,54.88,4.02,1116.68,277.74
2018,Enero,Castilla La Mancha,LECHUGA/ESC./ENDIVIA,0.18,0.47,53.30,2.66,990.77,372.23
2018,Enero,Castilla La Mancha,ESPARRAGOS,0.06,0.13,11.61,2.38,280.63,118.14
2018,Enero,Castilla La Mancha,VERDURAS DE HOJA,0.09,0.21,26.96,2.36,438.88,185.97
2018,Enero,Castilla La Mancha,BERENJENAS,0.06,0.12,20.14,1.94,245.37,126.39
2018,Enero,Castilla La Mancha,ZANAHORIAS,0.22,0.17,55.61,0.80,365.00,453.73
2018,Enero,Castilla La Mancha,CALABACINES,0.34,0.49,59.59,1.44,1031.37,718.27
2018,Enero,Castilla La Mancha,OTR.HORTALIZAS/VERD.,0.65,1.24,72.78,1.91,2591.36,1360.06
2018,Enero,Castilla La Mancha,BROCOLI,0.08,0.12,22.37,1.48,246.93,167.27
2018,Enero,Castilla La Mancha,ALCACHOFAS,0.12,0.23,25.29,1.84,474.70,257.47
2018,Enero,Castilla La Mancha,APIO,,,0.00,,0.00,0.00
2018,Enero,Castilla La Mancha,COLIFLOR,,,0.00,,0.00,0.00
2018,Enero,Castilla La Mancha,VERD./HORT. IV GAMA,0.41,1.02,64.27,2.46,2139.66,869.26
2018,Enero,Castilla La Mancha,PUERRO,,,0.00,,0.00,0.00
2018,Enero,Castilla La Mancha,T.FRUTAS FRESCAS,6.79,9.24,95.84,1.36,19375.39,14235.45
2018,Enero,Castilla La Mancha,NARANJAS,2.06,1.72,62.47,0.83,3600.18,4321.99
2018,Enero,Castilla La Mancha,MANDARINAS,1.13,1.34,67.84,1.19,2819.61,2361.54
2018,Enero,Castilla La Mancha,LIMONES,0.16,0.24,42.69,1.54,512.16,332.56
2018,Enero,Castilla La Mancha,PLATANOS,1.10,1.59,79.93,1.45,3332.01,2302.18
2018,Enero,Castilla La Mancha,MANZANAS,0.78,1.06,70.56,1.35,2214.02,1635.16
2018,Enero,Castilla La Mancha,PERAS,0.37,0.50,43.19,1.35,1043.05,771.11
2018,Enero,Castilla La Mancha,MELOCOTONES,0.00,0.00,0.24,1.40,5.05,3.61
2018,Enero,Castilla La Mancha,NECTARINAS,0.01,0.01,2.08,1.70,25.23,14.86
2018,Enero,Castilla La Mancha,ALBARICOQUES,0.00,0.00,0.00,,0.00,0.00
2018,Enero,Castilla La Mancha,FRESAS/FRESON,0.22,0.71,36.54,3.19,1496.93,468.92
2018,Enero,Castilla La Mancha,MELON,0.16,0.31,12.72,1.92,641.41,333.37
2018,Enero,Castilla La Mancha,SANDIA,0.00,0.00,1.23,1.68,7.77,4.62
2018,Enero,Castilla La Mancha,CIRUELAS,0.00,0.02,1.52,4.30,39.08,9.09
2018,Enero,Castilla La Mancha,CEREZAS,0.00,0.02,1.46,4.03,38.08,9.46
2018,Enero,Castilla La Mancha,UVAS,0.05,0.15,14.96,3.08,310.11,100.55
2018,Enero,Castilla La Mancha,KIWI,0.23,0.56,34.44,2.40,1177.04,489.86
2018,Enero,Castilla La Mancha,AGUACATE,0.05,0.16,17.64,3.41,325.90,95.61
2018,Enero,Castilla La Mancha,PIÑA,0.19,0.25,18.53,1.36,529.52,388.26
2018,Enero,Castilla La Mancha,OTRAS FRUTAS FRESCAS,0.28,0.60,35.60,2.12,1258.23,592.71
2018,Enero,Castilla La Mancha,POMELO,0.02,0.03,3.06,1.74,59.65,34.26
2018,Enero,Castilla La Mancha,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2018,Enero,Castilla La Mancha,MANGO,,,0.00,,0.00,0.00
2018,Enero,Castilla La Mancha,FRUTAS IV GAMA,0.19,0.31,24.66,1.60,645.31,404.48
2018,Enero,Extremadura,TOTAL PATATAS,1.85,1.31,79.27,0.71,1542.54,2181.27
2018,Enero,Extremadura,PATATAS FRESCAS,1.37,0.80,60.77,0.59,948.70,1611.04
2018,Enero,Extremadura,PATATAS CONGELADAS,0.11,0.12,12.70,1.08,137.47,127.80
2018,Enero,Extremadura,PATATAS PROCESADAS,0.08,0.39,46.07,5.16,456.37,88.49
2018,Enero,Extremadura,PATATAS FRITAS,,,0.00,,0.00,0.00
2018,Enero,Extremadura,T.HORTALIZAS FRESCAS,3.33,5.58,96.10,1.67,6573.60,3930.43
2018,Enero,Extremadura,TOMATES,0.72,1.09,78.05,1.51,1288.35,852.13
2018,Enero,Extremadura,CEBOLLAS,0.41,0.41,61.46,1.00,482.73,481.33
2018,Enero,Extremadura,AJOS,0.05,0.18,37.45,4.07,217.00,53.36
2018,Enero,Extremadura,COLES,0.16,0.13,12.40,0.83,154.26,186.79
2018,Enero,Extremadura,PEPINOS,0.05,0.08,20.20,1.45,93.17,64.48
2018,Enero,Extremadura,JUDIAS VERDES,0.07,0.17,21.80,2.63,206.20,78.40
2018,Enero,Extremadura,PIMIENTOS,0.21,0.38,53.42,1.80,448.95,248.91
2018,Enero,Extremadura,CHAMPIÑONES+O.SETAS,0.08,0.26,41.53,3.36,311.71,92.89
2018,Enero,Extremadura,LECHUGA/ESC./ENDIVIA,0.25,0.69,55.49,2.74,813.00,296.45
2018,Enero,Extremadura,ESPARRAGOS,0.01,0.04,5.08,4.97,49.50,9.96
2018,Enero,Extremadura,VERDURAS DE HOJA,0.09,0.22,25.12,2.38,254.89,107.18
2018,Enero,Extremadura,BERENJENAS,0.04,0.07,19.00,1.85,81.55,43.99
2018,Enero,Extremadura,ZANAHORIAS,0.20,0.17,47.45,0.87,205.79,236.01
2018,Enero,Extremadura,CALABACINES,0.23,0.30,46.60,1.30,352.72,271.23
2018,Enero,Extremadura,OTR.HORTALIZAS/VERD.,0.77,1.37,69.48,1.78,1613.78,907.32
2018,Enero,Extremadura,BROCOLI,0.17,0.19,23.65,1.11,228.09,205.68
2018,Enero,Extremadura,ALCACHOFAS,0.10,0.19,20.96,1.90,224.03,117.81
2018,Enero,Extremadura,APIO,,,0.00,,0.00,0.00
2018,Enero,Extremadura,COLIFLOR,,,0.00,,0.00,0.00
2018,Enero,Extremadura,VERD./HORT. IV GAMA,0.34,0.94,66.50,2.79,1108.63,396.75
2018,Enero,Extremadura,PUERRO,,,0.00,,0.00,0.00
2018,Enero,Extremadura,T.FRUTAS FRESCAS,6.65,8.36,93.62,1.26,9855.57,7845.53
2018,Enero,Extremadura,NARANJAS,2.75,2.45,51.70,0.89,2889.41,3243.68
2018,Enero,Extremadura,MANDARINAS,0.71,0.95,60.83,1.34,1125.97,842.01
2018,Enero,Extremadura,LIMONES,0.27,0.38,17.03,1.43,449.08,313.73
2018,Enero,Extremadura,PLATANOS,0.91,1.23,83.03,1.35,1450.03,1074.62
2018,Enero,Extremadura,MANZANAS,0.62,0.80,58.20,1.28,941.72,735.63
2018,Enero,Extremadura,PERAS,0.35,0.46,51.27,1.30,536.80,414.10
2018,Enero,Extremadura,MELOCOTONES,0.00,0.00,0.00,,0.00,0.00
2018,Enero,Extremadura,NECTARINAS,0.03,0.03,4.11,1.05,31.19,29.80
2018,Enero,Extremadura,ALBARICOQUES,0.00,0.00,0.00,,0.00,0.00
2018,Enero,Extremadura,FRESAS/FRESON,0.10,0.29,26.25,2.90,336.86,116.33
2018,Enero,Extremadura,MELON,0.06,0.07,8.67,1.11,78.89,70.85
2018,Enero,Extremadura,SANDIA,0.00,0.00,0.00,,0.00,0.00
2018,Enero,Extremadura,CIRUELAS,0.00,0.01,1.40,3.59,12.36,3.44
2018,Enero,Extremadura,CEREZAS,0.00,0.01,1.48,3.13,8.85,2.83
2018,Enero,Extremadura,UVAS,0.08,0.20,19.76,2.57,231.74,90.08
2018,Enero,Extremadura,KIWI,0.25,0.54,38.20,2.15,631.07,294.01
2018,Enero,Extremadura,AGUACATE,0.08,0.18,26.88,2.36,214.92,90.97
2018,Enero,Extremadura,PIÑA,0.13,0.19,28.00,1.46,223.48,153.41
2018,Enero,Extremadura,OTRAS FRUTAS FRESCAS,0.31,0.59,50.35,1.87,693.19,370.05
2018,Enero,Extremadura,POMELO,0.01,0.01,2.50,2.19,17.06,7.78
2018,Enero,Extremadura,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2018,Enero,Extremadura,MANGO,,,0.00,,0.00,0.00
2018,Enero,Extremadura,FRUTAS IV GAMA,0.29,0.39,32.59,1.35,461.16,342.38
2018,Enero,Castilla Leon,TOTAL PATATAS,1.67,1.19,63.25,0.71,2906.39,4092.65
2018,Enero,Castilla Leon,PATATAS FRESCAS,1.24,0.74,50.77,0.59,1801.08,3043.99
2018,Enero,Castilla Leon,PATATAS CONGELADAS,0.05,0.07,8.22,1.26,161.58,127.83
2018,Enero,Castilla Leon,PATATAS PROCESADAS,0.08,0.39,33.07,5.12,943.73,184.16
2018,Enero,Castilla Leon,PATATAS FRITAS,,,0.00,,0.00,0.00
2018,Enero,Castilla Leon,T.HORTALIZAS FRESCAS,3.59,6.25,95.76,1.74,15284.80,8783.29
2018,Enero,Castilla Leon,TOMATES,0.61,1.00,69.58,1.62,2438.20,1500.63
2018,Enero,Castilla Leon,CEBOLLAS,0.43,0.42,57.21,0.98,1038.21,1061.73
2018,Enero,Castilla Leon,AJOS,0.05,0.19,26.18,3.94,463.28,117.59
2018,Enero,Castilla Leon,COLES,0.16,0.17,26.19,1.08,415.04,383.01
2018,Enero,Castilla Leon,PEPINOS,0.06,0.09,15.21,1.49,216.27,145.20
2018,Enero,Castilla Leon,JUDIAS VERDES,0.11,0.29,25.14,2.70,697.83,258.11
2018,Enero,Castilla Leon,PIMIENTOS,0.32,0.57,61.41,1.79,1394.10,776.89
2018,Enero,Castilla Leon,CHAMPIÑONES+O.SETAS,0.11,0.35,34.09,3.29,857.84,260.52
2018,Enero,Castilla Leon,LECHUGA/ESC./ENDIVIA,0.29,0.72,60.44,2.48,1772.49,714.31
2018,Enero,Castilla Leon,ESPARRAGOS,0.06,0.21,4.62,3.80,514.25,135.32
2018,Enero,Castilla Leon,VERDURAS DE HOJA,0.07,0.17,20.59,2.64,421.75,159.67
2018,Enero,Castilla Leon,BERENJENAS,0.06,0.11,19.37,1.75,258.42,147.57
2018,Enero,Castilla Leon,ZANAHORIAS,0.31,0.23,53.26,0.72,552.67,766.19
2018,Enero,Castilla Leon,CALABACINES,0.26,0.35,46.68,1.35,851.99,630.55
2018,Enero,Castilla Leon,OTR.HORTALIZAS/VERD.,0.71,1.39,77.58,1.97,3392.46,1726.00
2018,Enero,Castilla Leon,BROCOLI,0.11,0.16,23.41,1.40,388.95,277.20
2018,Enero,Castilla Leon,ALCACHOFAS,0.07,0.13,12.21,1.90,315.34,166.21
2018,Enero,Castilla Leon,APIO,,,0.00,,0.00,0.00
2018,Enero,Castilla Leon,COLIFLOR,,,0.00,,0.00,0.00
2018,Enero,Castilla Leon,VERD./HORT. IV GAMA,0.46,1.25,60.43,2.73,3058.33,1118.68
2018,Enero,Castilla Leon,PUERRO,,,0.00,,0.00,0.00
2018,Enero,Castilla Leon,T.FRUTAS FRESCAS,8.01,10.65,95.64,1.33,26058.87,19592.47
2018,Enero,Castilla Leon,NARANJAS,2.59,2.25,68.58,0.87,5496.28,6338.92
2018,Enero,Castilla Leon,MANDARINAS,1.11,1.39,71.50,1.25,3402.48,2718.62
2018,Enero,Castilla Leon,LIMONES,0.17,0.28,33.10,1.67,685.49,410.34
2018,Enero,Castilla Leon,PLATANOS,1.06,1.47,77.72,1.39,3605.78,2600.37
2018,Enero,Castilla Leon,MANZANAS,1.03,1.36,67.76,1.33,3331.04,2507.78
2018,Enero,Castilla Leon,PERAS,0.61,0.83,61.15,1.36,2022.44,1492.22
2018,Enero,Castilla Leon,MELOCOTONES,0.00,0.00,0.20,1.42,1.36,0.96
2018,Enero,Castilla Leon,NECTARINAS,0.02,0.03,1.35,1.36,62.85,46.21
2018,Enero,Castilla Leon,ALBARICOQUES,0.00,0.00,0.27,3.44,4.28,1.25
2018,Enero,Castilla Leon,FRESAS/FRESON,0.17,0.49,29.16,2.81,1199.45,427.20
2018,Enero,Castilla Leon,MELON,0.12,0.18,6.40,1.47,431.49,293.47
2018,Enero,Castilla Leon,SANDIA,0.04,0.02,1.36,0.53,52.80,100.26
2018,Enero,Castilla Leon,CIRUELAS,0.01,0.01,3.28,1.86,30.01,16.13
2018,Enero,Castilla Leon,CEREZAS,0.00,0.03,0.56,7.35,79.20,10.77
2018,Enero,Castilla Leon,UVAS,0.07,0.22,18.33,3.20,538.40,168.46
2018,Enero,Castilla Leon,KIWI,0.28,0.71,41.49,2.58,1738.36,673.82
2018,Enero,Castilla Leon,AGUACATE,0.10,0.29,24.54,3.05,714.64,234.18
2018,Enero,Castilla Leon,PIÑA,0.22,0.26,24.93,1.18,635.43,540.12
2018,Enero,Castilla Leon,OTRAS FRUTAS FRESCAS,0.41,0.83,45.19,2.00,2027.09,1011.40
2018,Enero,Castilla Leon,POMELO,0.02,0.04,2.96,1.81,88.91,49.00
2018,Enero,Castilla Leon,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2018,Enero,Castilla Leon,MANGO,,,0.00,,0.00,0.00
2018,Enero,Castilla Leon,FRUTAS IV GAMA,0.32,0.44,24.25,1.40,1088.45,779.32
2018,Enero,Galicia,TOTAL PATATAS,2.04,1.40,61.01,0.68,3867.87,5652.75
2018,Enero,Galicia,PATATAS FRESCAS,1.66,1.02,46.00,0.62,2830.53,4598.08
2018,Enero,Galicia,PATATAS CONGELADAS,0.05,0.05,6.43,1.11,143.88,129.49
2018,Enero,Galicia,PATATAS PROCESADAS,0.07,0.32,31.41,4.83,893.47,185.03
2018,Enero,Galicia,PATATAS FRITAS,,,0.00,,0.00,0.00
2018,Enero,Galicia,T.HORTALIZAS FRESCAS,3.65,6.30,96.57,1.73,17445.45,10103.30
2018,Enero,Galicia,TOMATES,0.55,1.04,71.24,1.89,2885.19,1528.42
2018,Enero,Galicia,CEBOLLAS,0.34,0.38,50.09,1.12,1047.81,938.46
2018,Enero,Galicia,AJOS,0.06,0.22,29.63,3.75,603.06,160.72
2018,Enero,Galicia,COLES,0.34,0.38,34.58,1.13,1049.47,931.61
2018,Enero,Galicia,PEPINOS,0.03,0.04,7.36,1.39,107.24,77.33
2018,Enero,Galicia,JUDIAS VERDES,0.11,0.29,23.56,2.55,791.97,310.69
2018,Enero,Galicia,PIMIENTOS,0.25,0.49,55.54,1.93,1353.06,699.94
2018,Enero,Galicia,CHAMPIÑONES+O.SETAS,0.08,0.29,27.94,3.52,811.86,230.74
2018,Enero,Galicia,LECHUGA/ESC./ENDIVIA,0.29,0.65,54.91,2.25,1805.54,801.29
2018,Enero,Galicia,ESPARRAGOS,0.03,0.05,4.48,1.83,151.42,82.70
2018,Enero,Galicia,VERDURAS DE HOJA,0.07,0.19,21.89,2.69,516.45,191.85
2018,Enero,Galicia,BERENJENAS,0.04,0.06,12.69,1.71,177.27,103.82
2018,Enero,Galicia,ZANAHORIAS,0.31,0.28,60.79,0.89,773.78,870.58
2018,Enero,Galicia,CALABACINES,0.21,0.30,37.77,1.39,823.81,590.82
2018,Enero,Galicia,OTR.HORTALIZAS/VERD.,0.93,1.64,75.43,1.76,4547.52,2584.33
2018,Enero,Galicia,BROCOLI,0.19,0.27,34.00,1.38,745.72,540.16
2018,Enero,Galicia,ALCACHOFAS,0.03,0.05,6.56,2.04,147.54,72.25
2018,Enero,Galicia,APIO,,,0.00,,0.00,0.00
2018,Enero,Galicia,COLIFLOR,,,0.00,,0.00,0.00
2018,Enero,Galicia,VERD./HORT. IV GAMA,0.34,0.86,53.28,2.52,2381.69,944.58
2018,Enero,Galicia,PUERRO,,,0.00,,0.00,0.00
2018,Enero,Galicia,T.FRUTAS FRESCAS,8.08,12.21,97.00,1.51,33832.29,22369.24
2018,Enero,Galicia,NARANJAS,2.54,2.37,68.28,0.94,6573.02,7029.69
2018,Enero,Galicia,MANDARINAS,0.93,1.37,61.69,1.47,3798.61,2587.05
2018,Enero,Galicia,LIMONES,0.45,0.63,38.34,1.39,1735.28,1245.71
2018,Enero,Galicia,PLATANOS,1.18,1.78,80.89,1.51,4932.56,3260.82
2018,Enero,Galicia,MANZANAS,0.97,1.43,68.19,1.47,3954.40,2688.15
2018,Enero,Galicia,PERAS,0.43,0.63,44.35,1.47,1747.79,1191.52
2018,Enero,Galicia,MELOCOTONES,0.00,0.00,0.23,3.40,13.70,4.03
2018,Enero,Galicia,NECTARINAS,0.01,0.05,1.92,3.37,133.58,39.66
2018,Enero,Galicia,ALBARICOQUES,0.01,0.01,2.17,1.18,20.94,17.80
