field1,Año,Mes,CCAA,Producto,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg ó litros,score
474,2018,1,Extremadura,ESPARRAGOS,0.04,5.08,4.97,0.58617
476,2018,1,Extremadura,BERENJENAS,0.07,19.0,1.85,0.50801
477,2018,1,Extremadura,ZANAHORIAS,0.17,47.45,0.87,0.53246
478,2018,1,Extremadura,CALABACINES,0.3,46.6,1.3,0.51729
480,2018,1,Extremadura,BROCOLI,0.19,23.65,1.11,0.50286
481,2018,1,Extremadura,ALCACHOFAS,0.19,20.96,1.9,0.5014
482,2018,1,Extremadura,APIO,0.0,0.0,0.0,0.5328
483,2018,1,Extremadura,COLIFLOR,0.0,0.0,0.0,0.5328
485,2018,1,Extremadura,PUERRO,0.0,0.0,0.0,0.5328
487,2018,1,Extremadura,NARANJAS,2.45,51.7,0.89,0.59862
488,2018,1,Extremadura,MANDARINAS,0.95,60.83,1.34,0.53081
489,2018,1,Extremadura,LIMONES,0.38,17.03,1.43,0.51729
490,2018,1,Extremadura,PLATANOS,1.23,83.03,1.35,0.57208
491,2018,1,Extremadura,MANZANAS,0.8,58.2,1.28,0.52959
492,2018,1,Extremadura,PERAS,0.46,51.27,1.3,0.51772
493,2018,1,Extremadura,MELOCOTONES,0.0,0.0,0.0,0.53258
494,2018,1,Extremadura,NECTARINAS,0.03,4.11,1.05,0.5188
495,2018,1,Extremadura,ALBARICOQUES,0.0,0.0,0.0,0.53235
496,2018,1,Extremadura,FRESAS/FRESON,0.29,26.25,2.9,0.51654
497,2018,1,Extremadura,MELON,0.07,8.67,1.11,0.51119
498,2018,1,Extremadura,SANDIA,0.0,0.0,0.0,0.53235
499,2018,1,Extremadura,CIRUELAS,0.01,1.4,3.59,0.55129
500,2018,1,Extremadura,CEREZAS,0.01,1.48,3.13,0.5387
501,2018,1,Extremadura,UVAS,0.2,19.76,2.57,0.51077
502,2018,1,Extremadura,KIWI,0.54,38.2,2.15,0.52031
503,2018,1,Extremadura,AGUACATE,0.18,26.88,2.36,0.50717
504,2018,1,Extremadura,PIÑA,0.19,28.0,1.46,0.49539
505,2018,1,Extremadura,OTRAS FRUTAS FRESCAS,0.59,50.35,1.87,0.52096
506,2018,1,Extremadura,POMELO,0.01,2.5,2.19,0.52466
507,2018,1,Extremadura,CHIRIMOYA,0.0,0.0,0.0,0.53191
508,2018,1,Extremadura,MANGO,0.0,0.0,0.0,0.53191
511,2018,1,Castilla Leon,PATATAS FRESCAS,0.74,50.77,0.59,0.54456
512,2018,1,Castilla Leon,PATATAS CONGELADAS,0.07,8.22,1.26,0.51461
513,2018,1,Castilla Leon,PATATAS PROCESADAS,0.39,33.07,5.12,0.57962
514,2018,1,Castilla Leon,PATATAS FRITAS,0.0,0.0,0.0,0.53938
516,2018,1,Castilla Leon,TOMATES,1.0,69.58,1.62,0.53636
517,2018,1,Castilla Leon,CEBOLLAS,0.42,57.21,0.98,0.52805
518,2018,1,Castilla Leon,AJOS,0.19,26.18,3.94,0.53569
519,2018,1,Castilla Leon,COLES,0.17,26.19,1.08,0.51386
520,2018,1,Castilla Leon,PEPINOS,0.09,15.21,1.49,0.50328
521,2018,1,Castilla Leon,JUDIAS VERDES,0.29,25.14,2.7,0.51088
522,2018,1,Castilla Leon,PIMIENTOS,0.57,61.41,1.79,0.52444
523,2018,1,Castilla Leon,CHAMPIÑONES+O.SETAS,0.35,34.09,3.29,0.52335
524,2018,1,Castilla Leon,LECHUGA/ESC./ENDIVIA,0.72,60.44,2.48,0.53926
525,2018,1,Castilla Leon,ESPARRAGOS,0.21,4.62,3.8,0.55197
527,2018,1,Castilla Leon,BERENJENAS,0.11,19.37,1.75,0.50854
528,2018,1,Castilla Leon,ZANAHORIAS,0.23,53.26,0.72,0.54467
529,2018,1,Castilla Leon,CALABACINES,0.35,46.68,1.35,0.51708
531,2018,1,Castilla Leon,BROCOLI,0.16,23.41,1.4,0.50088
532,2018,1,Castilla Leon,ALCACHOFAS,0.13,12.21,1.9,0.50706
533,2018,1,Castilla Leon,APIO,0.0,0.0,0.0,0.53882
534,2018,1,Castilla Leon,COLIFLOR,0.0,0.0,0.0,0.53882
536,2018,1,Castilla Leon,PUERRO,0.0,0.0,0.0,0.53882
538,2018,1,Castilla Leon,NARANJAS,2.25,68.58,0.87,0.60124
539,2018,1,Castilla Leon,MANDARINAS,1.39,71.5,1.25,0.54558
540,2018,1,Castilla Leon,LIMONES,0.28,33.1,1.67,0.50349
541,2018,1,Castilla Leon,PLATANOS,1.47,77.72,1.39,0.55763
542,2018,1,Castilla Leon,MANZANAS,1.36,67.76,1.33,0.54287
543,2018,1,Castilla Leon,PERAS,0.83,61.15,1.36,0.52827
544,2018,1,Castilla Leon,MELOCOTONES,0.0,0.2,1.42,0.51665
545,2018,1,Castilla Leon,NECTARINAS,0.03,1.35,1.36,0.52085
546,2018,1,Castilla Leon,ALBARICOQUES,0.0,0.27,3.44,0.54934
547,2018,1,Castilla Leon,FRESAS/FRESON,0.49,29.16,2.81,0.524
548,2018,1,Castilla Leon,MELON,0.18,6.4,1.47,0.51622
549,2018,1,Castilla Leon,SANDIA,0.02,1.36,0.53,0.55497
550,2018,1,Castilla Leon,CIRUELAS,0.01,3.28,1.86,0.51632
552,2018,1,Castilla Leon,UVAS,0.22,18.33,3.2,0.51934
553,2018,1,Castilla Leon,KIWI,0.71,41.49,2.58,0.52718
554,2018,1,Castilla Leon,AGUACATE,0.29,24.54,3.05,0.51579
555,2018,1,Castilla Leon,PIÑA,0.26,24.93,1.18,0.50865
556,2018,1,Castilla Leon,OTRAS FRUTAS FRESCAS,0.83,45.19,2.0,0.52718
557,2018,1,Castilla Leon,POMELO,0.04,2.96,1.81,0.51557
558,2018,1,Castilla Leon,CHIRIMOYA,0.0,0.0,0.0,0.53848
559,2018,1,Castilla Leon,MANGO,0.0,0.0,0.0,0.53848
562,2018,1,Galicia,PATATAS FRESCAS,1.02,46.0,0.62,0.55682
563,2018,1,Galicia,PATATAS CONGELADAS,0.05,6.43,1.11,0.51557
564,2018,1,Galicia,PATATAS PROCESADAS,0.32,31.41,4.83,0.56545
565,2018,1,Galicia,PATATAS FRITAS,0.0,0.0,0.0,0.5414
567,2018,1,Galicia,TOMATES,1.04,71.24,1.89,0.54786
568,2018,1,Galicia,CEBOLLAS,0.38,50.09,1.12,0.52805
569,2018,1,Galicia,AJOS,0.22,29.63,3.75,0.52597
570,2018,1,Galicia,COLES,0.38,34.58,1.13,0.51611
571,2018,1,Galicia,PEPINOS,0.04,7.36,1.39,0.50685
572,2018,1,Galicia,JUDIAS VERDES,0.29,23.56,2.55,0.51386
573,2018,1,Galicia,PIMIENTOS,0.49,55.54,1.93,0.52477
574,2018,1,Galicia,CHAMPIÑONES+O.SETAS,0.29,27.94,3.52,0.5239
575,2018,1,Galicia,LECHUGA/ESC./ENDIVIA,0.65,54.91,2.25,0.5348
576,2018,1,Galicia,ESPARRAGOS,0.05,4.48,1.83,0.50664
578,2018,1,Galicia,BERENJENAS,0.06,12.69,1.71,0.50286
579,2018,1,Galicia,ZANAHORIAS,0.28,60.79,0.89,0.549
580,2018,1,Galicia,CALABACINES,0.3,37.77,1.39,0.50654
582,2018,1,Galicia,BROCOLI,0.27,34.0,1.38,0.50412
583,2018,1,Galicia,ALCACHOFAS,0.05,6.56,2.04,0.50844
584,2018,1,Galicia,APIO,0.0,0.0,0.0,0.54072
585,2018,1,Galicia,COLIFLOR,0.0,0.0,0.0,0.54072
587,2018,1,Galicia,PUERRO,0.0,0.0,0.0,0.54084
589,2018,1,Galicia,NARANJAS,2.37,68.28,0.94,0.60588
590,2018,1,Galicia,MANDARINAS,1.37,61.69,1.47,0.54626
591,2018,1,Galicia,LIMONES,0.63,38.34,1.39,0.51783
592,2018,1,Galicia,PLATANOS,1.78,80.89,1.51,0.58265
593,2018,1,Galicia,MANZANAS,1.43,68.19,1.47,0.55301
594,2018,1,Galicia,PERAS,0.63,44.35,1.47,0.51718
595,2018,1,Galicia,MELOCOTONES,0.0,0.23,3.4,0.54467
596,2018,1,Galicia,NECTARINAS,0.05,1.92,3.37,0.53747
597,2018,1,Galicia,ALBARICOQUES,0.01,2.17,1.18,0.51934
598,2018,1,Galicia,FRESAS/FRESON,0.71,37.36,4.11,0.55867
599,2018,1,Galicia,MELON,0.18,10.48,1.6,0.5036
600,2018,1,Galicia,SANDIA,0.01,1.4,2.0,0.51546
601,2018,1,Galicia,CIRUELAS,0.01,2.39,2.85,0.52904
602,2018,1,Galicia,CEREZAS,0.0,0.51,1.63,0.51826
603,2018,1,Galicia,UVAS,0.37,26.6,2.88,0.5215
604,2018,1,Galicia,KIWI,1.17,37.78,2.28,0.54524
605,2018,1,Galicia,AGUACATE,0.36,21.17,3.63,0.5348
606,2018,1,Galicia,PIÑA,0.28,20.29,1.31,0.51003
607,2018,1,Galicia,OTRAS FRUTAS FRESCAS,0.85,37.03,2.79,0.53915
608,2018,1,Galicia,POMELO,0.06,2.65,2.5,0.52118
609,2018,1,Galicia,CHIRIMOYA,0.0,0.0,0.0,0.54129
610,2018,1,Galicia,MANGO,0.0,0.0,0.0,0.54117
613,2018,1,Asturias,PATATAS FRESCAS,1.25,62.43,0.69,0.55635
614,2018,1,Asturias,PATATAS CONGELADAS,0.08,8.07,1.08,0.51988
615,2018,1,Asturias,PATATAS PROCESADAS,0.51,41.74,5.11,0.57902
616,2018,1,Asturias,PATATAS FRITAS,0.0,0.0,0.0,0.54547
618,2018,1,Asturias,TOMATES,1.21,72.83,1.81,0.55003
619,2018,1,Asturias,CEBOLLAS,0.65,66.94,1.3,0.53402
620,2018,1,Asturias,AJOS,0.44,47.77,4.47,0.55972
621,2018,1,Asturias,COLES,0.14,18.61,1.19,0.51194
622,2018,1,Asturias,PEPINOS,0.02,5.36,1.45,0.51751
623,2018,1,Asturias,JUDIAS VERDES,0.18,16.69,3.0,0.5188
624,2018,1,Asturias,PIMIENTOS,0.53,59.03,2.04,0.52926
625,2018,1,Asturias,CHAMPIÑONES+O.SETAS,0.44,39.72,4.69,0.5651
626,2018,1,Asturias,LECHUGA/ESC./ENDIVIA,0.61,45.94,2.77,0.53269
627,2018,1,Asturias,ESPARRAGOS,0.04,3.72,2.02,0.51611
629,2018,1,Asturias,BERENJENAS,0.15,15.36,2.04,0.50286
630,2018,1,Asturias,ZANAHORIAS,0.2,50.13,0.97,0.52893
631,2018,1,Asturias,CALABACINES,0.43,48.06,1.39,0.51386
633,2018,1,Asturias,BROCOLI,0.15,21.41,1.44,0.5037
634,2018,1,Asturias,ALCACHOFAS,0.1,9.53,1.75,0.50538
635,2018,1,Asturias,APIO,0.0,0.0,0.0,0.54558
636,2018,1,Asturias,COLIFLOR,0.0,0.0,0.0,0.54547
638,2018,1,Asturias,PUERRO,0.0,0.0,0.0,0.54547
640,2018,1,Asturias,NARANJAS,2.21,75.53,0.95,0.60286
641,2018,1,Asturias,MANDARINAS,1.84,70.2,1.49,0.56604
642,2018,1,Asturias,LIMONES,0.34,46.69,1.59,0.5129
643,2018,1,Asturias,PLATANOS,2.09,84.46,1.41,0.60387
644,2018,1,Asturias,MANZANAS,1.47,61.36,1.5,0.54501
645,2018,1,Asturias,PERAS,0.74,45.04,1.37,0.52075
646,2018,1,Asturias,MELOCOTONES,0.0,0.42,1.44,0.52281
647,2018,1,Asturias,NECTARINAS,0.08,6.28,2.7,0.51988
648,2018,1,Asturias,ALBARICOQUES,0.0,0.0,0.0,0.54513
649,2018,1,Asturias,FRESAS/FRESON,0.98,44.51,3.27,0.5498
650,2018,1,Asturias,MELON,0.19,12.66,1.25,0.50928
651,2018,1,Asturias,SANDIA,0.0,0.0,0.0,0.54501
652,2018,1,Asturias,CIRUELAS,0.04,3.52,2.21,0.51697
653,2018,1,Asturias,CEREZAS,0.06,6.9,3.93,0.54672
654,2018,1,Asturias,UVAS,0.23,30.97,2.42,0.51077
655,2018,1,Asturias,KIWI,0.88,40.89,2.58,0.53926
656,2018,1,Asturias,AGUACATE,0.35,14.8,3.95,0.54649
657,2018,1,Asturias,PIÑA,0.3,20.18,1.23,0.51546
658,2018,1,Asturias,OTRAS FRUTAS FRESCAS,0.59,35.49,2.28,0.52183
659,2018,1,Asturias,POMELO,0.08,1.87,1.67,0.5188
660,2018,1,Asturias,CHIRIMOYA,0.0,0.0,0.0,0.54513
661,2018,1,Asturias,MANGO,0.0,0.0,0.0,0.54513
664,2018,1,Cantabria,PATATAS FRESCAS,0.99,67.16,0.64,0.56077
665,2018,1,Cantabria,PATATAS CONGELADAS,0.07,7.44,1.35,0.51322
666,2018,1,Cantabria,PATATAS PROCESADAS,0.31,38.12,3.9,0.5466
667,2018,1,Cantabria,PATATAS FRITAS,0.0,0.0,0.0,0.52871
669,2018,1,Cantabria,TOMATES,0.96,62.85,1.83,0.53691
670,2018,1,Cantabria,CEBOLLAS,0.48,47.8,1.12,0.52129
671,2018,1,Cantabria,AJOS,0.27,22.72,4.43,0.55393
672,2018,1,Cantabria,COLES,0.11,19.73,1.04,0.51815
673,2018,1,Cantabria,PEPINOS,0.13,20.34,1.63,0.50612
674,2018,1,Cantabria,JUDIAS VERDES,0.32,16.17,3.2,0.53324
675,2018,1,Cantabria,PIMIENTOS,0.79,61.62,2.09,0.53781
676,2018,1,Cantabria,CHAMPIÑONES+O.SETAS,0.4,42.77,2.77,0.5307
677,2018,1,Cantabria,LECHUGA/ESC./ENDIVIA,0.56,60.4,2.67,0.54592
680,2018,1,Cantabria,BERENJENAS,0.15,23.11,1.98,0.50654
681,2018,1,Cantabria,ZANAHORIAS,0.21,48.18,0.7,0.54991
682,2018,1,Cantabria,CALABACINES,0.46,41.9,1.59,0.51504
684,2018,1,Cantabria,BROCOLI,0.3,27.7,1.87,0.50548
685,2018,1,Cantabria,ALCACHOFAS,0.06,8.05,1.98,0.51386
686,2018,1,Cantabria,APIO,0.0,0.0,0.0,0.5286
687,2018,1,Cantabria,COLIFLOR,0.0,0.0,0.0,0.52871
689,2018,1,Cantabria,PUERRO,0.0,0.0,0.0,0.52915
691,2018,1,Cantabria,NARANJAS,2.84,66.43,0.96,0.61772
692,2018,1,Cantabria,MANDARINAS,1.23,68.76,1.23,0.54513
693,2018,1,Cantabria,LIMONES,0.7,19.55,1.57,0.53147
694,2018,1,Cantabria,PLATANOS,1.72,84.85,1.43,0.58813
695,2018,1,Cantabria,MANZANAS,1.3,61.08,1.32,0.54287
696,2018,1,Cantabria,PERAS,0.9,53.6,1.5,0.52739
697,2018,1,Cantabria,MELOCOTONES,0.0,0.0,0.0,0.52915
698,2018,1,Cantabria,NECTARINAS,0.0,0.0,0.0,0.52915
699,2018,1,Cantabria,ALBARICOQUES,0.0,0.0,0.0,0.52915
700,2018,1,Cantabria,FRESAS/FRESON,0.63,39.41,3.25,0.54174
701,2018,1,Cantabria,MELON,0.08,4.6,1.51,0.513
702,2018,1,Cantabria,SANDIA,0.0,0.0,0.0,0.52904
703,2018,1,Cantabria,CIRUELAS,0.0,0.0,0.0,0.52904
704,2018,1,Cantabria,CEREZAS,0.0,0.0,0.0,0.52904
705,2018,1,Cantabria,UVAS,0.08,10.09,2.86,0.53014
706,2018,1,Cantabria,KIWI,0.64,22.77,3.12,0.54264
707,2018,1,Cantabria,AGUACATE,0.41,22.97,4.93,0.57422
708,2018,1,Cantabria,PIÑA,0.15,8.97,0.92,0.52521
709,2018,1,Cantabria,OTRAS FRUTAS FRESCAS,0.34,17.66,1.86,0.51923
710,2018,1,Cantabria,POMELO,0.0,0.79,1.2,0.52281
711,2018,1,Cantabria,CHIRIMOYA,0.0,0.0,0.0,0.52915
712,2018,1,Cantabria,MANGO,0.0,0.0,0.0,0.52915
715,2018,1,Pais Vasco,PATATAS FRESCAS,1.35,66.57,0.74,0.56217
716,2018,1,Pais Vasco,PATATAS CONGELADAS,0.06,5.98,1.42,0.51183
718,2018,1,Pais Vasco,PATATAS FRITAS,0.0,0.0,0.0,0.54717
720,2018,1,Pais Vasco,TOMATES,1.4,67.79,1.92,0.5506
721,2018,1,Pais Vasco,CEBOLLAS,0.67,72.4,1.17,0.5449
722,2018,1,Pais Vasco,AJOS,0.27,35.93,4.7,0.56569
723,2018,1,Pais Vasco,COLES,0.17,26.17,1.11,0.50981
724,2018,1,Pais Vasco,PEPINOS,0.1,17.72,1.56,0.51077
725,2018,1,Pais Vasco,JUDIAS VERDES,0.6,37.63,2.41,0.51525
726,2018,1,Pais Vasco,PIMIENTOS,0.66,60.26,1.9,0.52619
727,2018,1,Pais Vasco,CHAMPIÑONES+O.SETAS,0.6,46.61,4.12,0.5522
728,2018,1,Pais Vasco,LECHUGA/ESC./ENDIVIA,0.86,66.07,2.55,0.55209
729,2018,1,Pais Vasco,ESPARRAGOS,0.07,5.18,3.16,0.53235
731,2018,1,Pais Vasco,BERENJENAS,0.1,17.18,1.97,0.51034
732,2018,1,Pais Vasco,ZANAHORIAS,0.32,62.89,0.9,0.54751
733,2018,1,Pais Vasco,CALABACINES,0.54,49.31,1.41,0.5096
735,2018,1,Pais Vasco,BROCOLI,0.19,27.27,1.49,0.50213
736,2018,1,Pais Vasco,ALCACHOFAS,0.25,24.7,1.97,0.50433
737,2018,1,Pais Vasco,APIO,0.0,0.0,0.0,0.54558
738,2018,1,Pais Vasco,COLIFLOR,0.0,0.0,0.0,0.5457
740,2018,1,Pais Vasco,PUERRO,0.0,0.0,0.0,0.54592
742,2018,1,Pais Vasco,NARANJAS,2.54,66.66,0.98,0.60174
743,2018,1,Pais Vasco,MANDARINAS,1.77,70.57,1.44,0.56229
744,2018,1,Pais Vasco,LIMONES,0.39,45.8,1.65,0.51056
745,2018,1,Pais Vasco,PLATANOS,1.82,79.9,1.56,0.58023
746,2018,1,Pais Vasco,MANZANAS,1.47,61.28,1.47,0.54208
747,2018,1,Pais Vasco,PERAS,0.81,53.28,1.51,0.52042
748,2018,1,Pais Vasco,MELOCOTONES,0.0,0.0,0.0,0.54592
749,2018,1,Pais Vasco,NECTARINAS,0.01,0.73,2.09,0.52542
750,2018,1,Pais Vasco,ALBARICOQUES,0.0,0.2,3.0,0.54162
751,2018,1,Pais Vasco,FRESAS/FRESON,0.75,41.02,3.75,0.54467
752,2018,1,Pais Vasco,MELON,0.17,9.98,1.64,0.51088
753,2018,1,Pais Vasco,SANDIA,0.02,1.96,2.83,0.53502
754,2018,1,Pais Vasco,CIRUELAS,0.01,1.13,2.23,0.52499
755,2018,1,Pais Vasco,CEREZAS,0.05,2.23,4.84,0.58216
756,2018,1,Pais Vasco,UVAS,0.3,20.67,2.62,0.51772
757,2018,1,Pais Vasco,KIWI,1.08,42.64,2.95,0.54581
758,2018,1,Pais Vasco,AGUACATE,0.28,24.55,3.36,0.52521
759,2018,1,Pais Vasco,PIÑA,0.35,25.51,1.32,0.51365
760,2018,1,Pais Vasco,OTRAS FRUTAS FRESCAS,0.74,36.74,1.84,0.51611
761,2018,1,Pais Vasco,POMELO,0.11,5.22,1.61,0.51205
762,2018,1,Pais Vasco,CHIRIMOYA,0.0,0.0,0.0,0.54604
763,2018,1,Pais Vasco,MANGO,0.0,0.0,0.0,0.54604
766,2018,1,La Rioja,PATATAS FRESCAS,0.75,51.59,0.59,0.55381
767,2018,1,La Rioja,PATATAS CONGELADAS,0.04,5.61,1.15,0.51923
769,2018,1,La Rioja,PATATAS FRITAS,0.0,0.0,0.0,0.52992
771,2018,1,La Rioja,TOMATES,0.66,62.55,1.75,0.52948
772,2018,1,La Rioja,CEBOLLAS,0.73,74.43,1.18,0.55014
773,2018,1,La Rioja,AJOS,0.21,18.29,3.79,0.53524
774,2018,1,La Rioja,COLES,0.07,10.08,1.08,0.51923
775,2018,1,La Rioja,PEPINOS,0.07,11.72,1.44,0.50886
776,2018,1,La Rioja,JUDIAS VERDES,0.29,29.02,3.38,0.52586
777,2018,1,La Rioja,PIMIENTOS,0.35,47.6,2.03,0.52216
778,2018,1,La Rioja,CHAMPIÑONES+O.SETAS,0.52,50.89,3.92,0.55209
779,2018,1,La Rioja,LECHUGA/ESC./ENDIVIA,0.85,54.27,2.96,0.54615
782,2018,1,La Rioja,BERENJENAS,0.05,8.96,1.45,0.51088
783,2018,1,La Rioja,ZANAHORIAS,0.2,53.15,0.71,0.55197
784,2018,1,La Rioja,CALABACINES,0.38,45.43,1.51,0.51322
786,2018,1,La Rioja,BROCOLI,0.06,7.42,1.6,0.51194
787,2018,1,La Rioja,ALCACHOFAS,0.15,5.56,2.47,0.53003
788,2018,1,La Rioja,APIO,0.0,0.0,0.0,0.5297
789,2018,1,La Rioja,COLIFLOR,0.0,0.0,0.0,0.5297
791,2018,1,La Rioja,PUERRO,0.0,0.0,0.0,0.5297
793,2018,1,La Rioja,NARANJAS,1.61,63.01,0.9,0.56264
794,2018,1,La Rioja,MANDARINAS,1.22,70.93,1.29,0.55324
795,2018,1,La Rioja,LIMONES,0.21,43.51,1.36,0.51815
796,2018,1,La Rioja,PLATANOS,1.74,81.2,1.62,0.58422
797,2018,1,La Rioja,MANZANAS,1.31,68.98,1.24,0.55439
798,2018,1,La Rioja,PERAS,0.29,40.58,1.31,0.516
799,2018,1,La Rioja,MELOCOTONES,0.0,0.0,0.0,0.52959
800,2018,1,La Rioja,NECTARINAS,0.0,0.0,0.0,0.52959
801,2018,1,La Rioja,ALBARICOQUES,0.0,0.0,0.0,0.52959
802,2018,1,La Rioja,FRESAS/FRESON,0.3,12.99,3.88,0.54219
803,2018,1,La Rioja,MELON,0.14,7.67,1.82,0.51611
804,2018,1,La Rioja,SANDIA,0.0,0.0,0.0,0.52992
805,2018,1,La Rioja,CIRUELAS,0.0,0.0,0.0,0.52992
806,2018,1,La Rioja,CEREZAS,0.0,0.0,0.0,0.52992
807,2018,1,La Rioja,UVAS,0.09,8.26,3.65,0.5423
808,2018,1,La Rioja,KIWI,0.27,21.07,3.13,0.5239
809,2018,1,La Rioja,AGUACATE,0.34,29.84,2.93,0.51912
810,2018,1,La Rioja,PIÑA,0.28,15.62,1.53,0.50992
811,2018,1,La Rioja,OTRAS FRUTAS FRESCAS,0.53,20.7,2.36,0.53059
812,2018,1,La Rioja,POMELO,0.01,5.23,1.31,0.51708
813,2018,1,La Rioja,CHIRIMOYA,0.0,0.0,0.0,0.53014
814,2018,1,La Rioja,MANGO,0.0,0.0,0.0,0.53014
817,2018,1,Navarra,PATATAS FRESCAS,0.98,56.25,0.68,0.5537
818,2018,1,Navarra,PATATAS CONGELADAS,0.05,10.01,1.05,0.52237
819,2018,1,Navarra,PATATAS PROCESADAS,0.27,34.54,5.22,0.57698
820,2018,1,Navarra,PATATAS FRITAS,0.0,0.0,0.0,0.53524
822,2018,1,Navarra,TOMATES,0.73,44.54,1.73,0.51826
823,2018,1,Navarra,CEBOLLAS,0.5,53.48,1.0,0.52542
824,2018,1,Navarra,AJOS,0.15,16.1,5.17,0.58059
825,2018,1,Navarra,COLES,0.19,18.64,1.05,0.5145
826,2018,1,Navarra,PEPINOS,0.08,13.36,1.4,0.50654
827,2018,1,Navarra,JUDIAS VERDES,0.68,47.43,3.56,0.54253
828,2018,1,Navarra,PIMIENTOS,0.4,45.77,1.9,0.51205
829,2018,1,Navarra,CHAMPIÑONES+O.SETAS,0.34,34.56,4.24,0.53971
830,2018,1,Navarra,LECHUGA/ESC./ENDIVIA,1.01,71.24,2.31,0.55266
831,2018,1,Navarra,ESPARRAGOS,0.04,2.1,1.15,0.52324
833,2018,1,Navarra,BERENJENAS,0.14,14.31,1.43,0.50391
834,2018,1,Navarra,ZANAHORIAS,0.3,52.22,0.84,0.53591
835,2018,1,Navarra,CALABACINES,0.41,45.08,1.4,0.5077
837,2018,1,Navarra,BROCOLI,0.28,28.79,1.16,0.50844
838,2018,1,Navarra,ALCACHOFAS,0.1,14.29,1.63,0.50706
839,2018,1,Navarra,APIO,0.0,0.0,0.0,0.53491
840,2018,1,Navarra,COLIFLOR,0.0,0.0,0.0,0.53491
842,2018,1,Navarra,PUERRO,0.0,0.0,0.0,0.53491
844,2018,1,Navarra,NARANJAS,2.18,65.56,1.04,0.59403
845,2018,1,Navarra,MANDARINAS,1.63,74.33,1.44,0.56393
846,2018,1,Navarra,LIMONES,0.45,49.76,1.54,0.50844
847,2018,1,Navarra,PLATANOS,2.19,88.04,1.63,0.61209
848,2018,1,Navarra,MANZANAS,1.3,52.24,1.66,0.54027
849,2018,1,Navarra,PERAS,0.35,25.5,1.38,0.50454
850,2018,1,Navarra,MELOCOTONES,0.0,0.0,0.0,0.53491
851,2018,1,Navarra,NECTARINAS,0.0,0.92,1.01,0.52882
852,2018,1,Navarra,ALBARICOQUES,0.0,0.0,0.0,0.53491
853,2018,1,Navarra,FRESAS/FRESON,0.7,23.86,3.86,0.5537
854,2018,1,Navarra,MELON,0.21,11.02,1.93,0.51643
855,2018,1,Navarra,SANDIA,0.0,0.0,0.0,0.53446
856,2018,1,Navarra,CIRUELAS,0.0,0.0,0.0,0.53513
858,2018,1,Navarra,UVAS,0.22,16.8,2.85,0.52129
859,2018,1,Navarra,KIWI,0.68,44.83,2.79,0.52926
860,2018,1,Navarra,AGUACATE,0.74,50.95,3.21,0.54208
861,2018,1,Navarra,PIÑA,0.3,20.66,1.44,0.50401
862,2018,1,Navarra,OTRAS FRUTAS FRESCAS,0.64,31.99,2.95,0.53025
863,2018,1,Navarra,POMELO,0.0,0.75,1.9,0.52761
864,2018,1,Navarra,CHIRIMOYA,0.0,0.0,0.0,0.53569
865,2018,1,Navarra,MANGO,0.0,0.0,0.0,0.53569
868,2018,1,Canarias,PATATAS FRESCAS,1.68,66.35,0.83,0.57458
869,2018,1,Canarias,PATATAS CONGELADAS,0.11,10.56,1.04,0.52042
870,2018,1,Canarias,PATATAS PROCESADAS,0.31,36.37,4.51,0.5522
871,2018,1,Canarias,PATATAS FRITAS,0.0,0.0,0.0,0.53781
873,2018,1,Canarias,TOMATES,1.23,80.95,1.63,0.56463
874,2018,1,Canarias,CEBOLLAS,0.62,77.41,1.02,0.56205
875,2018,1,Canarias,AJOS,0.17,43.46,3.95,0.54343
876,2018,1,Canarias,COLES,0.13,24.52,1.34,0.5129
877,2018,1,Canarias,PEPINOS,0.14,24.47,1.72,0.50907
878,2018,1,Canarias,JUDIAS VERDES,0.32,22.79,2.42,0.51794
879,2018,1,Canarias,PIMIENTOS,0.95,78.81,1.82,0.56604
880,2018,1,Canarias,CHAMPIÑONES+O.SETAS,0.38,39.98,3.94,0.53736
881,2018,1,Canarias,LECHUGA/ESC./ENDIVIA,0.38,42.52,3.32,0.53014
882,2018,1,Canarias,ESPARRAGOS,0.04,3.48,3.05,0.52674
884,2018,1,Canarias,BERENJENAS,0.09,17.2,2.09,0.51557
885,2018,1,Canarias,ZANAHORIAS,0.35,71.0,1.01,0.55774
886,2018,1,Canarias,CALABACINES,0.9,70.04,1.5,0.54196
888,2018,1,Canarias,BROCOLI,0.09,12.89,2.34,0.5145
889,2018,1,Canarias,ALCACHOFAS,0.01,0.54,3.8,0.55232
890,2018,1,Canarias,APIO,0.0,0.0,0.0,0.53814
891,2018,1,Canarias,COLIFLOR,0.0,0.0,0.0,0.53814
893,2018,1,Canarias,PUERRO,0.0,0.0,0.0,0.53803
895,2018,1,Canarias,NARANJAS,1.76,50.7,0.91,0.57315
896,2018,1,Canarias,MANDARINAS,0.95,46.27,1.37,0.52685
897,2018,1,Canarias,LIMONES,0.3,36.96,1.47,0.51236
898,2018,1,Canarias,PLATANOS,1.43,73.59,1.23,0.55531
899,2018,1,Canarias,MANZANAS,1.23,60.63,1.51,0.5405
900,2018,1,Canarias,PERAS,0.88,50.88,1.61,0.5263
901,2018,1,Canarias,MELOCOTONES,0.0,0.0,0.0,0.5377
902,2018,1,Canarias,NECTARINAS,0.05,3.34,3.34,0.53191
